region,time,lev,calc
Arctic,2001,3500.0,9.747037e-07
Arctic,2001,4500.0,7.8359227e-07
Arctic,2001,5500.0,6.732917e-07
Arctic,2001,6500.0,6.0001e-07
Arctic,2001,7500.0,5.36039e-07
Arctic,2001,8500.0,4.713118e-07
Arctic,2001,9500.0,4.0584692e-07
Arctic,2001,10500.0,3.4327883e-07
Arctic,2001,11500.0,2.8422514e-07
Arctic,2001,12500.0,2.4147465e-07
Arctic,2001,13500.0,2.155376e-07
Arctic,2001,14500.0,1.9596901e-07
Arctic,2002,500.0,1.9568151e-06
Arctic,2002,1500.0,1.5865505e-06
Arctic,2002,2500.0,1.3352965e-06
Arctic,2002,3500.0,8.475968e-07
Arctic,2002,4500.0,7.8628796e-07
Arctic,2002,5500.0,7.3891874e-07
Arctic,2002,6500.0,6.672895e-07
Arctic,2002,7500.0,5.922963e-07
Arctic,2002,8500.0,5.1935143e-07
Arctic,2002,9500.0,4.4563947e-07
Arctic,2002,10500.0,3.778933e-07
Arctic,2002,11500.0,3.175192e-07
Arctic,2002,12500.0,2.7394708e-07
Arctic,2002,13500.0,2.4763958e-07
Arctic,2002,14500.0,2.2786531e-07
Arctic,2003,500.0,7.856269e-06
Arctic,2003,1500.0,4.3801892e-06
Arctic,2003,2500.0,2.5396282e-06
Arctic,2003,3500.0,1.4094735e-06
Arctic,2003,4500.0,1.0149575e-06
Arctic,2003,5500.0,8.4071e-07
Arctic,2003,6500.0,7.234431e-07
Arctic,2003,7500.0,6.3396845e-07
Arctic,2003,8500.0,5.5615794e-07
Arctic,2003,9500.0,4.840776e-07
Arctic,2003,10500.0,4.156938e-07
Arctic,2003,11500.0,3.543218e-07
Arctic,2003,12500.0,3.0892824e-07
Arctic,2003,13500.0,2.820969e-07
Arctic,2003,14500.0,2.6037458e-07
Arctic,2004,500.0,3.3419535e-06
Arctic,2004,1500.0,2.7085453e-06
Arctic,2004,2500.0,2.221599e-06
Arctic,2004,3500.0,1.4578154e-06
Arctic,2004,4500.0,1.1420574e-06
Arctic,2004,5500.0,9.293836e-07
Arctic,2004,6500.0,7.746879e-07
Arctic,2004,7500.0,6.681322e-07
Arctic,2004,8500.0,5.875563e-07
Arctic,2004,9500.0,5.1897564e-07
Arctic,2004,10500.0,4.5587623e-07
Arctic,2004,11500.0,3.9680725e-07
Arctic,2004,12500.0,3.5429215e-07
Arctic,2004,13500.0,3.2745038e-07
Arctic,2004,14500.0,3.0711038e-07
Arctic,2005,500.0,3.5739833e-06
Arctic,2005,1500.0,2.7133606e-06
Arctic,2005,2500.0,1.875222e-06
Arctic,2005,3500.0,1.2268082e-06
Arctic,2005,4500.0,1.029257e-06
Arctic,2005,5500.0,9.196663e-07
Arctic,2005,6500.0,8.1700296e-07
Arctic,2005,7500.0,7.2491497e-07
Arctic,2005,8500.0,6.4055683e-07
Arctic,2005,9500.0,5.690958e-07
Arctic,2005,10500.0,5.043903e-07
Arctic,2005,11500.0,4.431016e-07
Arctic,2005,12500.0,3.9677136e-07
Arctic,2005,13500.0,3.6849252e-07
Arctic,2005,14500.0,3.4713622e-07
Arctic,2006,500.0,1.9181885e-05
Arctic,2006,1500.0,1.46127395e-05
Arctic,2006,2500.0,4.759929e-06
Arctic,2006,3500.0,1.6339632e-06
Arctic,2006,4500.0,1.0525966e-06
Arctic,2006,5500.0,8.653711e-07
Arctic,2006,6500.0,7.549185e-07
Arctic,2006,7500.0,6.6698004e-07
Arctic,2006,8500.0,5.910535e-07
Arctic,2006,9500.0,5.1973734e-07
Arctic,2006,10500.0,4.5391042e-07
Arctic,2006,11500.0,3.9165315e-07
Arctic,2006,12500.0,3.4436502e-07
Arctic,2006,13500.0,3.1583662e-07
Arctic,2006,14500.0,2.9268332e-07
Arctic,2007,500.0,3.0354358e-06
Arctic,2007,1500.0,2.2822237e-06
Arctic,2007,2500.0,1.5352266e-06
Arctic,2007,3500.0,9.4816914e-07
Arctic,2007,4500.0,7.541815e-07
Arctic,2007,5500.0,6.621648e-07
Arctic,2007,6500.0,5.943181e-07
Arctic,2007,7500.0,5.331085e-07
Arctic,2007,8500.0,4.701982e-07
Arctic,2007,9500.0,4.0553667e-07
Arctic,2007,10500.0,3.4406125e-07
Arctic,2007,11500.0,2.8534905e-07
Arctic,2007,12500.0,2.4298316e-07
Arctic,2007,13500.0,2.1911197e-07
Arctic,2007,14500.0,2.0288337e-07
Arctic,2008,500.0,3.5504086e-06
Arctic,2008,1500.0,2.7225306e-06
Arctic,2008,2500.0,1.9108352e-06
Arctic,2008,3500.0,1.1647281e-06
Arctic,2008,4500.0,8.2304496e-07
Arctic,2008,5500.0,7.2093366e-07
Arctic,2008,6500.0,6.4619576e-07
Arctic,2008,7500.0,5.833439e-07
Arctic,2008,8500.0,5.1971926e-07
Arctic,2008,9500.0,4.535484e-07
Arctic,2008,10500.0,3.9001947e-07
Arctic,2008,11500.0,3.3009144e-07
Arctic,2008,12500.0,2.865903e-07
Arctic,2008,13500.0,2.618315e-07
Arctic,2008,14500.0,2.4353818e-07
Arctic,2009,500.0,7.0379688e-06
Arctic,2009,1500.0,5.4964416e-06
Arctic,2009,2500.0,2.3493747e-06
Arctic,2009,3500.0,9.422737e-07
Arctic,2009,4500.0,7.8459857e-07
Arctic,2009,5500.0,7.190542e-07
Arctic,2009,6500.0,6.577687e-07
Arctic,2009,7500.0,5.921487e-07
Arctic,2009,8500.0,5.293386e-07
Arctic,2009,9500.0,4.6887405e-07
Arctic,2009,10500.0,4.104372e-07
Arctic,2009,11500.0,3.5332087e-07
Arctic,2009,12500.0,3.1090042e-07
Arctic,2009,13500.0,2.8540083e-07
Arctic,2009,14500.0,2.6611016e-07
Arctic,2010,500.0,2.4367353e-06
Arctic,2010,1500.0,1.5601237e-06
Arctic,2010,2500.0,1.1745382e-06
Arctic,2010,3500.0,1.0411549e-06
Arctic,2010,4500.0,8.766452e-07
Arctic,2010,5500.0,7.476192e-07
Arctic,2010,6500.0,6.3835347e-07
Arctic,2010,7500.0,5.361601e-07
Arctic,2010,8500.0,4.4697566e-07
Arctic,2010,9500.0,3.653173e-07
Arctic,2010,10500.0,2.9470476e-07
Arctic,2010,11500.0,2.3228888e-07
Arctic,2010,12500.0,1.8797762e-07
Arctic,2010,13500.0,1.6190137e-07
Arctic,2010,14500.0,1.4276726e-07
Arctic,2011,500.0,2.403871e-06
Arctic,2011,1500.0,1.722884e-06
Arctic,2011,2500.0,1.4993269e-06
Arctic,2011,3500.0,8.7347047e-07
Arctic,2011,4500.0,8.0414776e-07
Arctic,2011,5500.0,7.524728e-07
Arctic,2011,6500.0,6.8978665e-07
Arctic,2011,7500.0,6.289771e-07
Arctic,2011,8500.0,5.705821e-07
Arctic,2011,9500.0,5.069653e-07
Arctic,2011,10500.0,4.4475448e-07
Arctic,2011,11500.0,3.858887e-07
Arctic,2011,12500.0,3.4226227e-07
Arctic,2011,13500.0,3.1640897e-07
Arctic,2011,14500.0,2.9597325e-07
Arctic,2012,500.0,4.2543215e-06
Arctic,2012,1500.0,2.427416e-06
Arctic,2012,2500.0,1.2837187e-06
Arctic,2012,3500.0,9.429576e-07
Arctic,2012,4500.0,8.4189696e-07
Arctic,2012,5500.0,7.676807e-07
Arctic,2012,6500.0,6.8944814e-07
Arctic,2012,7500.0,6.162651e-07
Arctic,2012,8500.0,5.4769123e-07
Arctic,2012,9500.0,4.7944025e-07
Arctic,2012,10500.0,4.135272e-07
Arctic,2012,11500.0,3.5313593e-07
Arctic,2012,12500.0,3.0885832e-07
Arctic,2012,13500.0,2.815332e-07
Arctic,2012,14500.0,2.6043466e-07
Arctic,2013,500.0,1.1257754e-05
Arctic,2013,1500.0,7.743208e-06
Arctic,2013,2500.0,2.2561437e-06
Arctic,2013,3500.0,9.4816e-07
Arctic,2013,4500.0,8.396834e-07
Arctic,2013,5500.0,7.8463665e-07
Arctic,2013,6500.0,7.1293744e-07
Arctic,2013,7500.0,6.477644e-07
Arctic,2013,8500.0,5.824702e-07
Arctic,2013,9500.0,5.1479776e-07
Arctic,2013,10500.0,4.521417e-07
Arctic,2013,11500.0,3.9463504e-07
Arctic,2013,12500.0,3.5260328e-07
Arctic,2013,13500.0,3.280144e-07
Arctic,2013,14500.0,3.08718e-07
Arctic,2014,500.0,2.578594e-06
Arctic,2014,1500.0,1.7807688e-06
Arctic,2014,2500.0,1.3409244e-06
Arctic,2014,3500.0,1.0356323e-06
Arctic,2014,4500.0,9.1326666e-07
Arctic,2014,5500.0,8.1078247e-07
Arctic,2014,6500.0,7.117856e-07
Arctic,2014,7500.0,6.306833e-07
Arctic,2014,8500.0,5.6173184e-07
Arctic,2014,9500.0,4.9321085e-07
Arctic,2014,10500.0,4.2722652e-07
Arctic,2014,11500.0,3.6399376e-07
Arctic,2014,12500.0,3.1705514e-07
Arctic,2014,13500.0,2.8878983e-07
Arctic,2014,14500.0,2.6796457e-07
Atlantic,1850,500.0,2.6147281e-05
Atlantic,1850,1500.0,2.4963554e-05
Atlantic,1850,2500.0,2.0620966e-05
Atlantic,1850,3500.0,1.5932239e-05
Atlantic,1850,4500.0,1.1048401e-05
Atlantic,1850,5500.0,7.873461e-06
Atlantic,1850,6500.0,6.0127823e-06
Atlantic,1850,7500.0,4.631242e-06
Atlantic,1850,8500.0,3.4160312e-06
Atlantic,1850,9500.0,2.3756554e-06
Atlantic,1850,10500.0,1.5849499e-06
Atlantic,1850,11500.0,1.0391248e-06
Atlantic,1850,12500.0,7.1923625e-07
Atlantic,1850,13500.0,5.472986e-07
Atlantic,1850,14500.0,4.2133473e-07
Atlantic,1851,500.0,2.8479266e-05
Atlantic,1851,1500.0,2.7166569e-05
Atlantic,1851,2500.0,2.2529142e-05
Atlantic,1851,3500.0,1.6640824e-05
Atlantic,1851,4500.0,1.1750341e-05
Atlantic,1851,5500.0,8.434133e-06
Atlantic,1851,6500.0,6.4119527e-06
Atlantic,1851,7500.0,4.9288096e-06
Atlantic,1851,8500.0,3.6875804e-06
Atlantic,1851,9500.0,2.6136024e-06
Atlantic,1851,10500.0,1.7697689e-06
Atlantic,1851,11500.0,1.1799193e-06
Atlantic,1851,12500.0,8.2943507e-07
Atlantic,1851,13500.0,6.323992e-07
Atlantic,1851,14500.0,4.870732e-07
Atlantic,1852,500.0,2.5527315e-05
Atlantic,1852,1500.0,2.4529096e-05
Atlantic,1852,2500.0,2.073901e-05
Atlantic,1852,3500.0,1.5850757e-05
Atlantic,1852,4500.0,1.103135e-05
Atlantic,1852,5500.0,7.904516e-06
Atlantic,1852,6500.0,6.1216188e-06
Atlantic,1852,7500.0,4.8135066e-06
Atlantic,1852,8500.0,3.632668e-06
Atlantic,1852,9500.0,2.6137527e-06
Atlantic,1852,10500.0,1.8269604e-06
Atlantic,1852,11500.0,1.2734191e-06
Atlantic,1852,12500.0,9.257353e-07
Atlantic,1852,13500.0,7.1597884e-07
Atlantic,1852,14500.0,5.53191e-07
Atlantic,1853,500.0,2.927193e-05
Atlantic,1853,1500.0,2.7862785e-05
Atlantic,1853,2500.0,2.2614311e-05
Atlantic,1853,3500.0,1.7745404e-05
Atlantic,1853,4500.0,1.1831088e-05
Atlantic,1853,5500.0,8.490256e-06
Atlantic,1853,6500.0,6.5131703e-06
Atlantic,1853,7500.0,5.064426e-06
Atlantic,1853,8500.0,3.7848274e-06
Atlantic,1853,9500.0,2.71163e-06
Atlantic,1853,10500.0,1.908409e-06
Atlantic,1853,11500.0,1.3457332e-06
Atlantic,1853,12500.0,9.947252e-07
Atlantic,1853,13500.0,7.9197065e-07
Atlantic,1853,14500.0,6.451362e-07
Atlantic,1854,500.0,2.6498505e-05
Atlantic,1854,1500.0,2.5463687e-05
Atlantic,1854,2500.0,2.213376e-05
Atlantic,1854,3500.0,1.70037e-05
Atlantic,1854,4500.0,1.1907249e-05
Atlantic,1854,5500.0,8.699706e-06
Atlantic,1854,6500.0,6.7002693e-06
Atlantic,1854,7500.0,5.1628135e-06
Atlantic,1854,8500.0,3.8029602e-06
Atlantic,1854,9500.0,2.6509983e-06
Atlantic,1854,10500.0,1.779406e-06
Atlantic,1854,11500.0,1.1741411e-06
Atlantic,1854,12500.0,7.978444e-07
Atlantic,1854,13500.0,5.8781353e-07
Atlantic,1854,14500.0,4.4593492e-07
Atlantic,1855,500.0,2.6553362e-05
Atlantic,1855,1500.0,2.544776e-05
Atlantic,1855,2500.0,2.1706312e-05
Atlantic,1855,3500.0,1.6086178e-05
Atlantic,1855,4500.0,1.141021e-05
Atlantic,1855,5500.0,8.696219e-06
Atlantic,1855,6500.0,6.9464395e-06
Atlantic,1855,7500.0,5.5540495e-06
Atlantic,1855,8500.0,4.272053e-06
Atlantic,1855,9500.0,3.1165775e-06
Atlantic,1855,10500.0,2.1749827e-06
Atlantic,1855,11500.0,1.4888132e-06
Atlantic,1855,12500.0,1.0583049e-06
Atlantic,1855,13500.0,8.143176e-07
Atlantic,1855,14500.0,6.425274e-07
Atlantic,1856,500.0,2.3117953e-05
Atlantic,1856,1500.0,2.2249997e-05
Atlantic,1856,2500.0,1.9353807e-05
Atlantic,1856,3500.0,1.459071e-05
Atlantic,1856,4500.0,1.0632768e-05
Atlantic,1856,5500.0,8.388183e-06
Atlantic,1856,6500.0,6.6801945e-06
Atlantic,1856,7500.0,5.27463e-06
Atlantic,1856,8500.0,3.9881734e-06
Atlantic,1856,9500.0,2.886985e-06
Atlantic,1856,10500.0,2.04332e-06
Atlantic,1856,11500.0,1.4508064e-06
Atlantic,1856,12500.0,1.0876707e-06
Atlantic,1856,13500.0,8.766674e-07
Atlantic,1856,14500.0,7.189395e-07
Atlantic,1857,500.0,2.7098447e-05
Atlantic,1857,1500.0,2.5964082e-05
Atlantic,1857,2500.0,2.1632057e-05
Atlantic,1857,3500.0,1.5490012e-05
Atlantic,1857,4500.0,1.1003313e-05
Atlantic,1857,5500.0,8.288014e-06
Atlantic,1857,6500.0,6.5505583e-06
Atlantic,1857,7500.0,5.0737135e-06
Atlantic,1857,8500.0,3.7795387e-06
Atlantic,1857,9500.0,2.722387e-06
Atlantic,1857,10500.0,1.9087856e-06
Atlantic,1857,11500.0,1.3244704e-06
Atlantic,1857,12500.0,9.572336e-07
Atlantic,1857,13500.0,7.3205894e-07
Atlantic,1857,14500.0,5.671787e-07
Atlantic,1858,500.0,2.3364322e-05
Atlantic,1858,1500.0,2.2448194e-05
Atlantic,1858,2500.0,1.8842424e-05
Atlantic,1858,3500.0,1.5153623e-05
Atlantic,1858,4500.0,1.1319582e-05
Atlantic,1858,5500.0,8.505902e-06
Atlantic,1858,6500.0,6.804079e-06
Atlantic,1858,7500.0,5.364782e-06
Atlantic,1858,8500.0,4.0575965e-06
Atlantic,1858,9500.0,2.9152047e-06
Atlantic,1858,10500.0,2.0364253e-06
Atlantic,1858,11500.0,1.4250569e-06
Atlantic,1858,12500.0,1.0450088e-06
Atlantic,1858,13500.0,8.1783355e-07
Atlantic,1858,14500.0,6.573655e-07
Atlantic,1859,500.0,2.8642831e-05
Atlantic,1859,1500.0,2.7145343e-05
Atlantic,1859,2500.0,2.1926093e-05
Atlantic,1859,3500.0,1.593465e-05
Atlantic,1859,4500.0,1.1387052e-05
Atlantic,1859,5500.0,8.464198e-06
Atlantic,1859,6500.0,6.5516465e-06
Atlantic,1859,7500.0,5.06451e-06
Atlantic,1859,8500.0,3.7580971e-06
Atlantic,1859,9500.0,2.6645087e-06
Atlantic,1859,10500.0,1.8247604e-06
Atlantic,1859,11500.0,1.2250637e-06
Atlantic,1859,12500.0,8.700163e-07
Atlantic,1859,13500.0,6.750461e-07
Atlantic,1859,14500.0,5.387806e-07
Atlantic,1860,500.0,3.1188614e-05
Atlantic,1860,1500.0,2.952316e-05
Atlantic,1860,2500.0,2.3312841e-05
Atlantic,1860,3500.0,1.7470811e-05
Atlantic,1860,4500.0,1.2852116e-05
Atlantic,1860,5500.0,9.379123e-06
Atlantic,1860,6500.0,6.893306e-06
Atlantic,1860,7500.0,5.259089e-06
Atlantic,1860,8500.0,3.920061e-06
Atlantic,1860,9500.0,2.7665214e-06
Atlantic,1860,10500.0,1.9091751e-06
Atlantic,1860,11500.0,1.3186385e-06
Atlantic,1860,12500.0,9.467543e-07
Atlantic,1860,13500.0,7.238729e-07
Atlantic,1860,14500.0,5.5910164e-07
Atlantic,1861,500.0,2.7729371e-05
Atlantic,1861,1500.0,2.6493804e-05
Atlantic,1861,2500.0,2.202976e-05
Atlantic,1861,3500.0,1.666491e-05
Atlantic,1861,4500.0,1.18123535e-05
Atlantic,1861,5500.0,8.541395e-06
Atlantic,1861,6500.0,6.5935815e-06
Atlantic,1861,7500.0,5.077969e-06
Atlantic,1861,8500.0,3.7447994e-06
Atlantic,1861,9500.0,2.6395503e-06
Atlantic,1861,10500.0,1.7912806e-06
Atlantic,1861,11500.0,1.1975801e-06
Atlantic,1861,12500.0,8.3544745e-07
Atlantic,1861,13500.0,6.2126554e-07
Atlantic,1861,14500.0,4.6922878e-07
Atlantic,1862,500.0,2.2180373e-05
Atlantic,1862,1500.0,2.128875e-05
Atlantic,1862,2500.0,1.8279768e-05
Atlantic,1862,3500.0,1.3449329e-05
Atlantic,1862,4500.0,9.764947e-06
Atlantic,1862,5500.0,7.473433e-06
Atlantic,1862,6500.0,5.899973e-06
Atlantic,1862,7500.0,4.648568e-06
Atlantic,1862,8500.0,3.492949e-06
Atlantic,1862,9500.0,2.490728e-06
Atlantic,1862,10500.0,1.693981e-06
Atlantic,1862,11500.0,1.121143e-06
Atlantic,1862,12500.0,7.612856e-07
Atlantic,1862,13500.0,5.5446696e-07
Atlantic,1862,14500.0,4.1900097e-07
Atlantic,1863,500.0,2.880146e-05
Atlantic,1863,1500.0,2.7634565e-05
Atlantic,1863,2500.0,2.3005867e-05
Atlantic,1863,3500.0,1.7399856e-05
Atlantic,1863,4500.0,1.2121421e-05
Atlantic,1863,5500.0,8.485227e-06
Atlantic,1863,6500.0,6.3835178e-06
Atlantic,1863,7500.0,4.896929e-06
Atlantic,1863,8500.0,3.6654565e-06
Atlantic,1863,9500.0,2.6204275e-06
Atlantic,1863,10500.0,1.8283034e-06
Atlantic,1863,11500.0,1.2628675e-06
Atlantic,1863,12500.0,9.066818e-07
Atlantic,1863,13500.0,6.905666e-07
Atlantic,1863,14500.0,5.2806314e-07
Atlantic,1864,500.0,2.9825194e-05
Atlantic,1864,1500.0,2.825448e-05
Atlantic,1864,2500.0,2.3523715e-05
Atlantic,1864,3500.0,1.7477363e-05
Atlantic,1864,4500.0,1.2332572e-05
Atlantic,1864,5500.0,9.2046885e-06
Atlantic,1864,6500.0,6.972699e-06
Atlantic,1864,7500.0,5.3471435e-06
Atlantic,1864,8500.0,3.946804e-06
Atlantic,1864,9500.0,2.7954377e-06
Atlantic,1864,10500.0,1.941329e-06
Atlantic,1864,11500.0,1.3276283e-06
Atlantic,1864,12500.0,9.299472e-07
Atlantic,1864,13500.0,6.980636e-07
Atlantic,1864,14500.0,5.3103656e-07
Atlantic,1865,500.0,2.6955384e-05
Atlantic,1865,1500.0,2.5727033e-05
Atlantic,1865,2500.0,2.0516258e-05
Atlantic,1865,3500.0,1.643677e-05
Atlantic,1865,4500.0,1.2071996e-05
Atlantic,1865,5500.0,8.91078e-06
Atlantic,1865,6500.0,6.671943e-06
Atlantic,1865,7500.0,5.0457165e-06
Atlantic,1865,8500.0,3.7252914e-06
Atlantic,1865,9500.0,2.66488e-06
Atlantic,1865,10500.0,1.8836374e-06
Atlantic,1865,11500.0,1.3192973e-06
Atlantic,1865,12500.0,9.540998e-07
Atlantic,1865,13500.0,7.3456124e-07
Atlantic,1865,14500.0,5.783631e-07
Atlantic,1866,500.0,2.4034387e-05
Atlantic,1866,1500.0,2.2843098e-05
Atlantic,1866,2500.0,1.8878869e-05
Atlantic,1866,3500.0,1.4649954e-05
Atlantic,1866,4500.0,1.0669283e-05
Atlantic,1866,5500.0,8.038586e-06
Atlantic,1866,6500.0,6.237898e-06
Atlantic,1866,7500.0,4.888768e-06
Atlantic,1866,8500.0,3.6936956e-06
Atlantic,1866,9500.0,2.651828e-06
Atlantic,1866,10500.0,1.8278171e-06
Atlantic,1866,11500.0,1.225598e-06
Atlantic,1866,12500.0,8.4628414e-07
Atlantic,1866,13500.0,6.305142e-07
Atlantic,1866,14500.0,4.8415455e-07
Atlantic,1867,500.0,2.9287072e-05
Atlantic,1867,1500.0,2.7803258e-05
Atlantic,1867,2500.0,2.2270277e-05
Atlantic,1867,3500.0,1.7440625e-05
Atlantic,1867,4500.0,1.2382506e-05
Atlantic,1867,5500.0,9.072446e-06
Atlantic,1867,6500.0,7.0041433e-06
Atlantic,1867,7500.0,5.350574e-06
Atlantic,1867,8500.0,3.8912785e-06
Atlantic,1867,9500.0,2.6809134e-06
Atlantic,1867,10500.0,1.7876074e-06
Atlantic,1867,11500.0,1.1905696e-06
Atlantic,1867,12500.0,8.320659e-07
Atlantic,1867,13500.0,6.230712e-07
Atlantic,1867,14500.0,4.796953e-07
Atlantic,1868,500.0,3.0226822e-05
Atlantic,1868,1500.0,2.8725173e-05
Atlantic,1868,2500.0,2.2833907e-05
Atlantic,1868,3500.0,1.6571776e-05
Atlantic,1868,4500.0,1.1664336e-05
Atlantic,1868,5500.0,8.772263e-06
Atlantic,1868,6500.0,6.851055e-06
Atlantic,1868,7500.0,5.323266e-06
Atlantic,1868,8500.0,3.9850283e-06
Atlantic,1868,9500.0,2.8411523e-06
Atlantic,1868,10500.0,1.9633922e-06
Atlantic,1868,11500.0,1.3430678e-06
Atlantic,1868,12500.0,9.62936e-07
Atlantic,1868,13500.0,7.453891e-07
Atlantic,1868,14500.0,5.9129013e-07
Atlantic,1869,500.0,2.6403244e-05
Atlantic,1869,1500.0,2.5398635e-05
Atlantic,1869,2500.0,2.188225e-05
Atlantic,1869,3500.0,1.6788079e-05
Atlantic,1869,4500.0,1.2131188e-05
Atlantic,1869,5500.0,8.5709635e-06
Atlantic,1869,6500.0,6.3697285e-06
Atlantic,1869,7500.0,4.9482987e-06
Atlantic,1869,8500.0,3.7554319e-06
Atlantic,1869,9500.0,2.6622263e-06
Atlantic,1869,10500.0,1.7896768e-06
Atlantic,1869,11500.0,1.1664414e-06
Atlantic,1869,12500.0,7.8260507e-07
Atlantic,1869,13500.0,5.727881e-07
Atlantic,1869,14500.0,4.4619966e-07
Atlantic,1870,500.0,2.8105746e-05
Atlantic,1870,1500.0,2.6698035e-05
Atlantic,1870,2500.0,2.2613249e-05
Atlantic,1870,3500.0,1.7470798e-05
Atlantic,1870,4500.0,1.2300697e-05
Atlantic,1870,5500.0,8.808419e-06
Atlantic,1870,6500.0,6.8536874e-06
Atlantic,1870,7500.0,5.392014e-06
Atlantic,1870,8500.0,4.03162e-06
Atlantic,1870,9500.0,2.8553904e-06
Atlantic,1870,10500.0,1.9606014e-06
Atlantic,1870,11500.0,1.3321296e-06
Atlantic,1870,12500.0,9.337607e-07
Atlantic,1870,13500.0,6.946533e-07
Atlantic,1870,14500.0,5.262402e-07
Atlantic,1871,500.0,2.493297e-05
Atlantic,1871,1500.0,2.3995177e-05
Atlantic,1871,2500.0,2.0627254e-05
Atlantic,1871,3500.0,1.6231335e-05
Atlantic,1871,4500.0,1.156121e-05
Atlantic,1871,5500.0,8.6469645e-06
Atlantic,1871,6500.0,6.8410777e-06
Atlantic,1871,7500.0,5.3604335e-06
Atlantic,1871,8500.0,3.9676015e-06
Atlantic,1871,9500.0,2.8007198e-06
Atlantic,1871,10500.0,1.9420388e-06
Atlantic,1871,11500.0,1.3546429e-06
Atlantic,1871,12500.0,9.856547e-07
Atlantic,1871,13500.0,7.6942587e-07
Atlantic,1871,14500.0,6.152265e-07
Atlantic,1872,500.0,2.5118257e-05
Atlantic,1872,1500.0,2.4110952e-05
Atlantic,1872,2500.0,2.0505771e-05
Atlantic,1872,3500.0,1.6065349e-05
Atlantic,1872,4500.0,1.2021509e-05
Atlantic,1872,5500.0,8.7214075e-06
Atlantic,1872,6500.0,6.5440745e-06
Atlantic,1872,7500.0,5.015905e-06
Atlantic,1872,8500.0,3.7174882e-06
Atlantic,1872,9500.0,2.6140913e-06
Atlantic,1872,10500.0,1.7608616e-06
Atlantic,1872,11500.0,1.1494412e-06
Atlantic,1872,12500.0,7.8010925e-07
Atlantic,1872,13500.0,5.862129e-07
Atlantic,1872,14500.0,4.523207e-07
Atlantic,1873,500.0,2.2776874e-05
Atlantic,1873,1500.0,2.1897253e-05
Atlantic,1873,2500.0,1.9110868e-05
Atlantic,1873,3500.0,1.4660227e-05
Atlantic,1873,4500.0,1.0396175e-05
Atlantic,1873,5500.0,7.729056e-06
Atlantic,1873,6500.0,6.105887e-06
Atlantic,1873,7500.0,4.870387e-06
Atlantic,1873,8500.0,3.712987e-06
Atlantic,1873,9500.0,2.6649288e-06
Atlantic,1873,10500.0,1.8244358e-06
Atlantic,1873,11500.0,1.2206496e-06
Atlantic,1873,12500.0,8.5381583e-07
Atlantic,1873,13500.0,6.5879595e-07
Atlantic,1873,14500.0,5.3517635e-07
Atlantic,1874,500.0,2.7101798e-05
Atlantic,1874,1500.0,2.6010068e-05
Atlantic,1874,2500.0,2.2102966e-05
Atlantic,1874,3500.0,1.699698e-05
Atlantic,1874,4500.0,1.1379014e-05
Atlantic,1874,5500.0,8.467814e-06
Atlantic,1874,6500.0,6.592484e-06
Atlantic,1874,7500.0,5.180379e-06
Atlantic,1874,8500.0,3.9377555e-06
Atlantic,1874,9500.0,2.8381246e-06
Atlantic,1874,10500.0,1.9620643e-06
Atlantic,1874,11500.0,1.3284752e-06
Atlantic,1874,12500.0,9.346785e-07
Atlantic,1874,13500.0,7.1522527e-07
Atlantic,1874,14500.0,5.633973e-07
Atlantic,1875,500.0,2.5676307e-05
Atlantic,1875,1500.0,2.4455938e-05
Atlantic,1875,2500.0,2.0167536e-05
Atlantic,1875,3500.0,1.5133034e-05
Atlantic,1875,4500.0,1.0857146e-05
Atlantic,1875,5500.0,8.174428e-06
Atlantic,1875,6500.0,6.3857433e-06
Atlantic,1875,7500.0,4.9654877e-06
Atlantic,1875,8500.0,3.712629e-06
Atlantic,1875,9500.0,2.6698701e-06
Atlantic,1875,10500.0,1.8772564e-06
Atlantic,1875,11500.0,1.3090289e-06
Atlantic,1875,12500.0,9.3657735e-07
Atlantic,1875,13500.0,7.0696973e-07
Atlantic,1875,14500.0,5.4425647e-07
Atlantic,1876,500.0,2.3577535e-05
Atlantic,1876,1500.0,2.2524031e-05
Atlantic,1876,2500.0,1.8796889e-05
Atlantic,1876,3500.0,1.4247515e-05
Atlantic,1876,4500.0,1.0251069e-05
Atlantic,1876,5500.0,7.954476e-06
Atlantic,1876,6500.0,6.335401e-06
Atlantic,1876,7500.0,4.9497544e-06
Atlantic,1876,8500.0,3.6932506e-06
Atlantic,1876,9500.0,2.6324726e-06
Atlantic,1876,10500.0,1.8098813e-06
Atlantic,1876,11500.0,1.2156897e-06
Atlantic,1876,12500.0,8.3495104e-07
Atlantic,1876,13500.0,6.1285783e-07
Atlantic,1876,14500.0,4.6597683e-07
Atlantic,1877,500.0,2.7171967e-05
Atlantic,1877,1500.0,2.5909598e-05
Atlantic,1877,2500.0,2.1149013e-05
Atlantic,1877,3500.0,1.6609596e-05
Atlantic,1877,4500.0,1.1854856e-05
Atlantic,1877,5500.0,8.556499e-06
Atlantic,1877,6500.0,6.4621518e-06
Atlantic,1877,7500.0,4.932165e-06
Atlantic,1877,8500.0,3.680341e-06
Atlantic,1877,9500.0,2.6163705e-06
Atlantic,1877,10500.0,1.7934232e-06
Atlantic,1877,11500.0,1.2223862e-06
Atlantic,1877,12500.0,8.7534613e-07
Atlantic,1877,13500.0,6.7767564e-07
Atlantic,1877,14500.0,5.3564605e-07
Atlantic,1878,500.0,3.741134e-05
